四平园,1室1厅,46.24平米,559,120892元/平,2020.05.10,西,简装,中楼层(共6层),1996年建板楼
焦各庄街2号院,2房间1卫,67.18平米,116,17268元/平,2020.05.10,南,简装,低楼层(共12层),2012年建板塔结合
首创新悦都一区,3室1厅,88.7平米,359,40474元/平,2020.05.10,南北,精装,低楼层(共17层),2015年建暂无数据
潘家园东里,2室1厅,61.68平米,358,57961元/平,2020.05.10,南,精装,低楼层(共18层),1994年建塔楼
东升园,2室1厅,69.62平米,700,100546元/平,2020.05.10,东西,简装,高楼层(共6层),1996年建板楼
马甸南村,2室1厅,57平米,804,141053元/平,2020.05.10,南北,精装,顶层(共6层),1986年建板楼
CBD传奇,1室1厅,67.09平米,515,76689元/平,2020.05.10,南北,精装,高楼层(共12层),2007年建板塔结合
南庭新苑南区,1室1厅,50.41平米,199,39378元/平,2020.05.10,东,简装,中楼层(共15层),2012年建塔楼
土儿胡同,3室1厅,83.48平米,930,111404元/平,2020.05.10,东西,精装,顶层(共6层),2002年建板楼
旧宫新苑南区,2室1厅,84.6平米,303,35816元/平,2020.05.10,南北,其他,中楼层(共18层),2012年建板楼
北苑家园茉藜园,2室1厅,102.78平米,516,50205元/平,2020.05.10,东南,精装,中楼层(共26层),2005年建塔楼
新华联锦园,1室1厅,60.02平米,274,45652元/平,2020.05.10,南北,精装,顶层(共6层),2003年建板楼
左安漪园,2室1厅,97.46平米,720,73877元/平,2020.05.10,西南东北,精装,低楼层(共17层),2004年建板塔结合
云趣园三区,2室1厅,94.27平米,434,46038元/平,2020.05.10,南北,简装,中楼层(共6层),2000年建板楼
朝阳新城一区,2室1厅,114平米,462,40527元/平,2020.05.10,南北,简装,中楼层(共6层),2004年建板楼
望京明苑,2室1厅,117.53平米,578,49179元/平,2020.05.10,西北,精装,低楼层(共28层),2001年建塔楼
苹果园小区三区,2室1厅,68.82平米,347,50422元/平,2020.05.10,南北,简装,高楼层(共6层),1999年建板楼
安慧北里秀园,2室1厅,50.69平米,436,86014元/平,2020.05.10,南北,简装,中楼层(共6层),1993年建板楼
万源东里,2室0厅,59.4平米,228,38384元/平,2020.05.10,南北,其他,顶层(共5层),板楼
天籁轩,1室0厅,140.8平米,340,24148元/平,2020.05.10,东西北,简装,中楼层(共6层),2009年建塔楼
梵谷水郡,1室0厅,44.38平米,285,64219元/平,2020.05.10,西南,精装,高楼层(共24层),2008年建塔楼
华润悦景湾,4房间2卫,68.02平米,220,32344元/平,2020.05.10,南北,精装,高楼层(共20层),2017年建板塔结合
荣京丽都,1房间1卫,36平米,89,24584元/平,2020.05.10,南,其他,中楼层(共15层),2008年建塔楼
西罗园四区,2室1厅,58.73平米,389,66236元/平,2020.05.10,东南,简装,中楼层(共22层),1993年建塔楼
北大地三里,2室1厅,50.9平米,338,66405元/平,2020.05.10,南北,简装,中楼层(共5层),1980年建板楼
甘露家园,1室1厅,43.48平米,270,62098元/平,2020.05.10,南北,精装,高楼层(共6层),1995年建板楼
联宝公寓,4室2厅,227.05平米,1340,59018元/平,2020.05.10,南北,精装,中楼层(共19层),1997年建塔楼
百子湾家园二区,2室1厅,102.85平米,473,45990元/平,2020.05.10,南,简装,高楼层(共22层),2006年建板楼
建材城东一里,2室1厅,53.1平米,328,61771元/平,2020.05.10,南北,精装,中楼层(共6层),1996年建板楼
广华轩,3室1厅,136.77平米,1076,78673元/平,2020.05.10,东南,其他,中楼层(共24层),2000年建塔楼
双紫小区,1室1厅,60.46平米,465,76911元/平,2020.05.10,西,精装,高楼层(共18层),1998年建塔楼
圆明园东里,2室1厅,67.97平米,575,84597元/平,2020.05.10,南北,简装,中楼层(共5层),1993年建板楼
太平家园,2室2厅,101.71平米,365,35887元/平,2020.05.10,南北,简装,顶层(共6层),2000年建板楼
育新花园,2室1厅,63.1平米,485,76863元/平,2020.05.10,西南,精装,中楼层(共22层),1996年建塔楼
gogo新世代,1室0厅,46.39平米,299,64454元/平,2020.05.10,西,精装,高楼层(共30层),2005年建塔楼
皂君西里,3室1厅,78.2平米,666,85167元/平,2020.05.10,南北,精装,中楼层(共6层),1983年建板楼
安德路47号院,2室1厅,60.25平米,512,84980元/平,2020.05.10,东西,简装,顶层(共6层),1990年建板楼
健翔国际公寓,1室0厅,32.33平米,238,73462元/平,2020.05.10,西,精装,高楼层(共13层),2007年建塔楼
程庄路3号院,3室2厅,97.01平米,360,37110元/平,2020.05.10,东西,精装,高楼层(共8层),2000年建板塔结合
芍药居北里,2室1厅,97.66平米,702,71883元/平,2020.05.10,南,简装,低楼层(共28层),2008年建板塔结合
后半壁街8号,1室1厅,42.6平米,539,126339元/平,2020.05.10,南,简装,中楼层(共6层),1985年建板楼
罗庄南里,2室1厅,54.68平米,454,83029元/平,2020.05.10,南北,精装,顶层(共6层),1997年建板楼
政馨园一区,2室1厅,88.15平米,427,48441元/平,2020.05.10,西北,简装,中楼层(共18层),2003年建板塔结合
静安里,1室1厅,35.69平米,260,72850元/平,2020.05.10,南,简装,低楼层(共12层),1985年建板楼
万科蓝蓝沁家园,1室1厅,59.11平米,395,66825元/平,2020.05.10,南,精装,低楼层(共18层),2014年建板楼
兴海家园月苑,1室1厅,63.37平米,276,43554元/平,2020.05.10,南北,简装,高楼层(共6层),2006年建板楼
鲁能7号院颐景溪园,3室2厅,118.01平米,427,36184元/平,2020.05.10,南北,精装,低楼层(共16层),2014年建板楼
日月东华,2室1厅,92.75平米,455,49057元/平,2020.05.10,西,简装,高楼层(共21层),1999年建塔楼
丝竹园小区,2室1厅,63.7平米,401,62952元/平,2020.05.10,南北,简装,高楼层(共6层),1989年建板楼
桥东街小区,2室1厅,56.59平米,163,28716元/平,2020.05.10,南北,简装,顶层(共5层),1983年建板楼
北潞芳家园,2室2厅,85.34平米,239,28006元/平,2020.05.10,南北,精装,中楼层(共6层),2002年建板楼
沿海赛洛城三期,2室1厅,92.3平米,622,67389元/平,2020.05.10,南北,简装,中楼层(共11层),2007年建板楼
新苑街10号院,2室1厅,61.5平米,615,100000元/平,2020.05.10,东西,精装,中楼层(共6层),1996年建板楼
新风南里,1室1厅,50平米,705,141000元/平,2020.05.10,西,精装,底层(共6层),1992年建板楼
德茂佳苑,2室1厅,83.78平米,315,37599元/平,2020.05.10,南,其他,中楼层(共6层),2003年建板楼
枣营北里,2室1厅,67.89平米,478,70409元/平,2020.05.10,西南,简装,低楼层(共18层),1991年建塔楼
东兴一区,2室1厅,60.04平米,245,40807元/平,2020.05.10,南北,精装,顶层(共6层),1994年建板楼
珠江帝景,2室2厅,123.81平米,1059,85535元/平,2020.05.10,西南,简装,高楼层(共26层),2004年建塔楼
王公坟社区,3室1厅,70.1平米,705,100500元/平,2020.05.10,南北,精装,高楼层(共6层),1990年建板楼
华发颐园,1室0厅,59.53平米,298,50059元/平,2020.05.10,东,精装,高楼层(共19层),2007年建板塔结合
首开常青藤二期,4室2厅,219.72平米,1000,45513元/平,2020.05.10,南北,精装,底层(共5层),2011年建板楼
